tourney_date,tourney_name,surface,round,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,w_ace,l_ace,w_svpt,l_svpt,winner_age,loser_age,minutes,year,sport
20220214,Doha,Hard,R32,Botic Van De Zandschulp,Thomas Fabbiano,50.0,192.0,1149.0,336.0,6.0,0.0,61.0,67.0,26.3,32.7,92.0,2022,Tennis ATP
20220214,Doha,Hard,R32,Daniel Evans,Egor Gerasimov,28.0,124.0,1702.0,574.0,5.0,7.0,58.0,62.0,31.7,29.2,91.0,2022,Tennis ATP
20220214,Doha,Hard,R32,Alejandro Davidovich Fokina,Malek Jaziri,47.0,303.0,1160.0,169.0,8.0,3.0,42.0,45.0,22.6,38.0,59.0,2022,Tennis ATP
20220214,Doha,Hard,R32,Andy Murray,Taro Daniel,87.0,110.0,761.0,631.0,4.0,2.0,40.0,53.0,34.7,29.0,80.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,F,Carlos Alcaraz,Diego Schwartzman,29.0,14.0,1673.0,2655.0,1.0,0.0,50.0,49.0,18.7,29.4,86.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,SF,Carlos Alcaraz,Fabio Fognini,29.0,38.0,1673.0,1359.0,0.0,1.0,76.0,68.0,18.7,34.7,105.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,SF,Diego Schwartzman,Francisco Cerundolo,14.0,100.0,2655.0,698.0,1.0,3.0,80.0,70.0,29.4,23.5,122.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,QF,Carlos Alcaraz,Matteo Berrettini,29.0,6.0,1673.0,5018.0,1.0,1.0,66.0,63.0,18.7,25.8,122.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,QF,Fabio Fognini,Federico Coria,38.0,63.0,1359.0,1001.0,1.0,1.0,51.0,49.0,34.7,29.9,77.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,QF,Diego Schwartzman,Pablo Andujar,14.0,74.0,2655.0,875.0,2.0,1.0,115.0,114.0,29.4,36.0,213.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,QF,Francisco Cerundolo,Miomir Kecmanovic,100.0,70.0,698.0,901.0,7.0,3.0,106.0,81.0,23.5,22.4,137.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Matteo Berrettini,Thiago Monteiro,6.0,106.0,5018.0,659.0,14.0,4.0,103.0,92.0,25.8,27.7,171.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Carlos Alcaraz,Federico Delbonis,29.0,37.0,1673.0,1382.0,2.0,2.0,66.0,64.0,18.7,31.3,109.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Fabio Fognini,Pablo Carreno Busta,38.0,18.0,1359.0,2265.0,4.0,6.0,116.0,95.0,34.7,30.5,180.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Federico Coria,Fernando Verdasco,63.0,172.0,1001.0,370.0,3.0,3.0,118.0,113.0,29.9,38.2,181.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Pablo Andujar,Albert Ramos,74.0,33.0,875.0,1499.0,2.0,3.0,101.0,115.0,36.0,34.0,192.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Diego Schwartzman,Pedro Martinez,14.0,62.0,2655.0,1002.0,0.0,1.0,51.0,60.0,29.4,24.8,93.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Miomir Kecmanovic,Lorenzo Sonego,70.0,21.0,901.0,2023.0,1.0,5.0,57.0,64.0,22.4,26.7,101.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R16,Francisco Cerundolo,Roberto Carballes Baena,100.0,78.0,698.0,835.0,2.0,0.0,50.0,43.0,23.5,28.8,80.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Thiago Monteiro,Sebastian Baez,106.0,72.0,659.0,881.0,3.0,0.0,87.0,86.0,27.7,21.1,145.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Federico Delbonis,Daniel Elahi Galan,37.0,112.0,1382.0,626.0,4.0,0.0,72.0,71.0,31.3,25.6,113.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Carlos Alcaraz,Jaume Munar,29.0,89.0,1673.0,745.0,2.0,1.0,84.0,67.0,18.7,24.7,135.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Fabio Fognini,Facundo Bagnis,38.0,77.0,1359.0,838.0,4.0,7.0,50.0,55.0,34.7,31.9,73.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Fernando Verdasco,Dusan Lajovic,172.0,39.0,370.0,1346.0,4.0,6.0,81.0,71.0,38.2,31.6,113.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Federico Coria,Cristian Garin,63.0,19.0,1001.0,2193.0,4.0,1.0,38.0,54.0,29.9,25.7,76.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Albert Ramos,Juan Ignacio Londero,33.0,144.0,1499.0,474.0,7.0,3.0,53.0,62.0,34.0,28.5,86.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Pablo Andujar,Pablo Cuevas,74.0,104.0,875.0,680.0,4.0,13.0,9.0,16.0,36.0,36.1,,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Pedro Martinez,Juncheng Shang,62.0,663.0,1002.0,39.0,2.0,2.0,72.0,51.0,24.8,17.0,102.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Lorenzo Sonego,Laslo Djere,21.0,56.0,2023.0,1076.0,3.0,0.0,39.0,46.0,26.7,26.7,69.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Miomir Kecmanovic,Felipe Meligeni Alves,70.0,224.0,901.0,278.0,0.0,1.0,43.0,41.0,22.4,23.9,64.0,2022,Tennis ATP
20220214,Rio de Janeiro,Clay,R32,Francisco Cerundolo,Benoit Paire,100.0,52.0,698.0,1120.0,3.0,9.0,77.0,124.0,23.5,32.7,128.0,2022,Tennis ATP
20220214,Marseille,Hard,F,Andrey Rublev,Felix Auger Aliassime,7.0,9.0,4700.0,4018.0,9.0,12.0,77.0,77.0,24.3,21.5,116.0,2022,Tennis ATP
20220214,Marseille,Hard,SF,Felix Auger Aliassime,Roman Safiullin,9.0,163.0,4018.0,392.0,15.0,10.0,100.0,84.0,21.5,24.5,147.0,2022,Tennis ATP
20220214,Marseille,Hard,SF,Andrey Rublev,Benjamin Bonzi,7.0,69.0,4700.0,919.0,9.0,3.0,97.0,81.0,24.3,25.6,111.0,2022,Tennis ATP
20220214,Marseille,Hard,QF,Roman Safiullin,Stefanos Tsitsipas,163.0,4.0,392.0,7355.0,7.0,11.0,54.0,83.0,24.5,23.5,95.0,2022,Tennis ATP
