sport,date,surface,surface_clay,surface_grass,surface_hard,rank_gap,rank_ratio,fav_rank,dog_rank,odds_decimal,odds_american,implied_probability,true_probability,mispricing_gap,favorite_tier,is_heavy_favorite,is_moderate_favorite,is_slight_favorite,is_underdog,is_tennis,is_mlb,is_nba,is_soccer,is_ufc,is_total_market,odds_american_abs,outcome
Tennis ATP,20200113,hard,0.0,0.0,1.0,19.0,1.33,57.0,76.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,133.0,11.23,13.0,146.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,2.0,1.03,61.0,63.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,28.0,1.57,49.0,77.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200113,hard,0.0,0.0,1.0,18.0,1.53,34.0,52.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,180.0,4.83,47.0,227.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,24.0,1.39,62.0,86.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200113,hard,0.0,0.0,1.0,55.0,3.29,24.0,79.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,41.0,1.95,43.0,84.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200113,hard,0.0,0.0,1.0,16.0,1.23,69.0,85.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,24.0,1.32,76.0,100.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200113,hard,0.0,0.0,1.0,11.0,1.24,46.0,57.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200113,hard,0.0,0.0,1.0,88.0,2.52,58.0,146.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,72.0,73.0,1.0,73.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,17.0,1.29,59.0,76.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,101.0,1.84,120.0,221.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,109.0,4.63,30.0,139.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,27.0,2.04,26.0,53.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,15.0,1.33,46.0,61.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,15.0,1.19,78.0,93.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,179.0,11.53,17.0,196.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,14.0,1.11,124.0,138.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,39.0,1.71,55.0,94.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,234.0,11.64,22.0,256.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,141.0,5.15,34.0,175.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,27.0,1.22,122.0,149.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,98.0,3.33,42.0,140.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,39.0,8.8,5.0,44.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,46.0,12.5,4.0,50.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,79.0,1.89,89.0,168.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,157.0,2.74,90.0,247.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,63.0,2.91,33.0,96.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,67.0,4.53,19.0,86.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,22.0,1.12,186.0,208.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,31.0,1.57,54.0,85.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,77.0,6.13,15.0,92.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,47.0,5.27,11.0,58.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,2.0,1.03,62.0,64.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,140.0,2.54,91.0,231.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,99.0,7.19,16.0,115.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,58.0,3.0,29.0,87.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,55.0,2.08,51.0,106.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,50.0,2.04,48.0,98.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,70.0,11.0,7.0,77.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,154.0,20.25,8.0,162.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,102.0,2.02,100.0,202.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,14.0,1.2,69.0,83.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,17.0,1.61,28.0,45.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,283.0,12.32,25.0,308.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,89.0,2.06,84.0,173.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,10.0,1.18,56.0,66.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,26.0,3.17,12.0,38.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,54.0,5.15,13.0,67.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,134.0,2.63,82.0,216.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,21.0,1.26,80.0,101.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,32.0,2.6,20.0,52.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,68.0,3.19,31.0,99.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,4.0,1.09,43.0,47.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,174.0,5.24,41.0,215.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,72.0,25.0,3.0,75.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,89.0,15.83,6.0,95.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,28.0,1.35,79.0,107.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,38.0,2.06,36.0,74.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,115.0,4.29,35.0,150.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,133.0,7.33,21.0,154.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,31.0,1.79,39.0,70.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,154.0,3.44,63.0,217.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,48.0,6.33,9.0,57.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,58.0,5.14,14.0,72.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,25.0,1.28,88.0,113.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,65.0,1.96,68.0,133.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,38.0,2.41,27.0,65.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,97.0,4.03,32.0,129.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,31.0,1.77,40.0,71.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,23.0,1.19,123.0,146.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,35.0,18.5,2.0,37.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,75.0,76.0,1.0,76.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,90.0,4.0,30.0,120.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,35.0,2.35,26.0,61.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,61.0,4.59,17.0,78.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,114.0,12.4,10.0,124.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,201.0,4.65,55.0,256.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,88.0,3.59,34.0,122.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,135.0,28.0,5.0,140.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,164.0,42.0,4.0,168.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,6.0,1.07,90.0,96.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,189.0,10.95,19.0,208.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,70.0,5.67,15.0,85.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,53.0,5.82,11.0,64.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,75.0,5.69,16.0,91.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,22.0,1.76,29.0,51.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,91.0,14.0,7.0,98.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,92.0,12.5,8.0,100.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,24.0,1.53,45.0,69.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,59.0,3.36,25.0,84.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,54.0,5.5,12.0,66.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,15.0,1.22,67.0,82.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,60.0,4.0,20.0,80.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,16.0,1.52,31.0,47.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,38.0,13.67,3.0,41.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,73.0,13.17,6.0,79.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,1.0,1.03,35.0,36.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,18.0,1.86,21.0,39.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,208.0,24.11,9.0,217.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,74.0,6.29,14.0,88.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,106.0,4.93,27.0,133.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,39.0,2.22,32.0,71.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,144.0,73.0,2.0,146.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,29.0,30.0,1.0,30.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,9.0,1.53,17.0,26.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,246.0,25.6,10.0,256.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,29.0,6.8,5.0,34.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,92.0,24.0,4.0,96.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,4.0,1.27,15.0,19.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,5.0,1.45,11.0,16.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,44.0,7.29,7.0,51.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,55.0,2.22,45.0,100.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,13.0,2.08,12.0,25.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,13.0,1.19,67.0,80.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,44.0,15.67,3.0,47.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,29.0,5.83,6.0,35.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,30.0,4.33,9.0,39.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,13.0,1.93,14.0,27.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,69.0,35.5,2.0,71.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,25.0,26.0,1.0,26.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,5.0,2.0,5.0,10.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,11.0,3.75,4.0,15.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,9.0,2.29,7.0,16.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,88.0,8.33,12.0,100.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,64.0,22.33,3.0,67.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,4.0,1.11,35.0,39.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,12.0,7.0,2.0,14.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,4.0,5.0,1.0,5.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20200120,hard,0.0,0.0,1.0,8.0,2.14,7.0,15.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,97.0,33.33,3.0,100.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,33.0,17.5,2.0,35.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,2.0,1.4,5.0,7.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,1.0,1.5,2.0,3.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200120,hard,0.0,0.0,1.0,3.0,2.5,2.0,5.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,17.0,2.21,14.0,31.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20200203,clay,1.0,0.0,0.0,25.0,2.79,14.0,39.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,69.0,3.23,31.0,100.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,28.0,3.0,14.0,42.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,11.0,1.28,39.0,50.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,17.0,1.55,31.0,48.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,29.0,1.41,71.0,100.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20200203,clay,1.0,0.0,0.0,73.0,6.21,14.0,87.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,21.0,1.5,42.0,63.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,111.0,3.85,39.0,150.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,304.0,7.08,50.0,354.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20200203,clay,1.0,0.0,0.0,85.0,2.77,48.0,133.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
